 EoSType = ColdTable
 Nrho=2000
 RhoMin=   0.161865E-14    RhoMax=   0.998053E-03
HeatCapacity=   0.160000E-02
     GammaTh=   0.166667E+01
    Kappa=   0.100000E+03
 RhoSpacing = Log
 5.35770290E-03 1.77409037E+00 5.15494961E-02
 5.38238240E-03 1.77532277E+00 5.13937001E-02
 5.40655051E-03 1.77655624E+00 5.12321269E-02
 5.43061497E-03 1.77783976E+00 5.10510781E-02
 5.45474503E-03 1.77920271E+00 5.08470642E-02
 5.47831222E-03 1.78057073E+00 5.06397719E-02
 5.50130745E-03 1.78194392E+00 5.04291183E-02
 5.52467599E-03 1.78328936E+00 5.02330834E-02
 5.54778103E-03 1.78461633E+00 5.00425912E-02
 5.57037503E-03 1.78593198E+00 4.98532631E-02
 5.59246649E-03 1.78723681E+00 4.96650020E-02
 5.61518297E-03 1.78861820E+00 4.94649717E-02
 5.63775116E-03 1.79002529E+00 4.92596968E-02
 5.65978454E-03 1.79142142E+00 4.90555069E-02
 5.68129122E-03 1.79280675E+00 4.88523966E-02
 5.70356636E-03 1.79417461E+00 4.86673945E-02
 5.72535234E-03 1.79553578E+00 4.84810610E-02
 5.74665158E-03 1.79689046E+00 4.82933515E-02
 5.76746785E-03 1.79823875E+00 4.81042626E-02
 5.78890527E-03 1.79959605E+00 4.79267846E-02
 5.81000327E-03 1.80094621E+00 4.77517219E-02
 5.83078452E-03 1.80230628E+00 4.75735084E-02
 5.85125542E-03 1.80367785E+00 4.73901879E-02
 5.87205845E-03 1.80507009E+00 4.72006113E-02
 5.89285792E-03 1.80647738E+00 4.70075862E-02
 5.91316609E-03 1.80788365E+00 4.68142052E-02
 5.93298321E-03 1.80928879E+00 4.66205080E-02
 5.95279946E-03 1.81068882E+00 4.64396727E-02
 5.97299345E-03 1.81207155E+00 4.62835246E-02
 5.99274883E-03 1.81343962E+00 4.61306611E-02
 6.01207354E-03 1.81479378E+00 4.59809145E-02
 6.03113854E-03 1.81614465E+00 4.58317616E-02
 6.05101991E-03 1.81748112E+00 4.56739679E-02
 6.07081251E-03 1.81880996E+00 4.55150298E-02
 6.09019084E-03 1.82013726E+00 4.53571953E-02
 6.10915545E-03 1.82146302E+00 4.52004734E-02
 6.12770660E-03 1.82278735E+00 4.50448331E-02
 6.14680052E-03 1.82412021E+00 4.49060133E-02
 6.16578406E-03 1.82544937E+00 4.47696909E-02
 6.18438032E-03 1.82677130E+00 4.46307991E-02
 6.20259386E-03 1.82808623E+00 4.44893226E-02
 6.22056673E-03 1.82940714E+00 4.43425794E-02
 6.23908468E-03 1.83077113E+00 4.41921774E-02
 6.25776625E-03 1.83215026E+00 4.40439151E-02
 6.27604693E-03 1.83352192E+00 4.38966662E-02
 6.29393014E-03 1.83488663E+00 4.37503021E-02
 6.31142052E-03 1.83624426E+00 4.36048881E-02
 6.32892444E-03 1.83758200E+00 4.34709086E-02
 6.34690984E-03 1.83888476E+00 4.33587377E-02
 6.36455910E-03 1.84017943E+00 4.32459373E-02
 6.38187676E-03 1.84146588E+00 4.31325846E-02
 6.39899736E-03 1.84275413E+00 4.30164111E-02
 6.41610043E-03 1.84406024E+00 4.28934058E-02
 6.43342327E-03 1.84536785E+00 4.27698710E-02
 6.45115301E-03 1.84667923E+00 4.26483324E-02
 6.46853881E-03 1.84798792E+00 4.25273896E-02
 6.48558232E-03 1.84929391E+00 4.24070522E-02
 6.50228527E-03 1.85059720E+00 4.22873297E-02
 6.51864943E-03 1.85189778E+00 4.21682317E-02
 6.53496361E-03 1.85319460E+00 4.20517438E-02
 6.55187034E-03 1.85447876E+00 4.19406279E-02
 6.56857846E-03 1.85575942E+00 4.18258458E-02
 6.58533169E-03 1.85706076E+00 4.17020642E-02
 6.60177681E-03 1.85836063E+00 4.15722836E-02
 6.61791744E-03 1.85965897E+00 4.14365669E-02
 6.63375617E-03 1.86095617E+00 4.12948413E-02
 6.65013413E-03 1.86225441E+00 4.11812641E-02
 6.66658620E-03 1.86354660E+00 4.10849977E-02
 6.68275013E-03 1.86483063E+00 4.09926637E-02
 6.69862876E-03 1.86610655E+00 4.09042535E-02
 6.71422438E-03 1.86737469E+00 4.08196853E-02
 6.72961128E-03 1.86863969E+00 4.07406013E-02
 6.74508058E-03 1.86991951E+00 4.06696087E-02
 6.76103906E-03 1.87119178E+00 4.05927974E-02
 6.77718993E-03 1.87246092E+00 4.05124327E-02
 6.79307227E-03 1.87372665E+00 4.04305211E-02
 6.80868782E-03 1.87498889E+00 4.03470993E-02
 6.82403808E-03 1.87624774E+00 4.02621636E-02
 6.83912474E-03 1.87750318E+00 4.01757303E-02
 6.85394912E-03 1.87875539E+00 4.00877737E-02
 6.86852555E-03 1.88000423E+00 3.99985566E-02
 6.88406826E-03 1.88124341E+00 3.99311930E-02
 6.89978345E-03 1.88250020E+00 3.98651914E-02
 6.91525760E-03 1.88374834E+00 3.97995474E-02
 6.93049442E-03 1.88498818E+00 3.97342159E-02
 6.94549799E-03 1.88621975E+00 3.96692299E-02
 6.96027194E-03 1.88744330E+00 3.96045624E-02
 6.97482009E-03 1.88865894E+00 3.95402253E-02
 6.98914587E-03 1.88986694E+00 3.94761894E-02
 7.00402106E-03 1.89106415E+00 3.94169601E-02
 7.01908605E-03 1.89225610E+00 3.93595408E-02
 7.03395624E-03 1.89344658E+00 3.93010602E-02
 7.04905859E-03 1.89466471E+00 3.92339040E-02
 7.06394138E-03 1.89587940E+00 3.91668236E-02
 7.07860621E-03 1.89709090E+00 3.90997693E-02
 7.09305532E-03 1.89829903E+00 3.90327968E-02
 7.10729022E-03 1.89950406E+00 3.89658556E-02
 7.12131302E-03 1.90070589E+00 3.88989803E-02
 7.13565567E-03 1.90189782E+00 3.88445151E-02
 7.15044991E-03 1.90307654E+00 3.88079459E-02
 7.16505210E-03 1.90424989E+00 3.87750958E-02
 7.17946451E-03 1.90541789E+00 3.87459367E-02
 7.19413684E-03 1.90660619E+00 3.87045185E-02
 7.20862699E-03 1.90778675E+00 3.86582585E-02
 7.22292457E-03 1.90895906E+00 3.86075114E-02
 7.23703193E-03 1.91012316E+00 3.85523422E-02
 7.25095109E-03 1.91127930E+00 3.84927736E-02
 7.26468435E-03 1.91242750E+00 3.84288656E-02
 7.27852307E-03 1.91357240E+00 3.83629274E-02
 7.29305498E-03 1.91472869E+00 3.83043252E-02
 7.30741306E-03 1.91588620E+00 3.82490804E-02
 7.32159845E-03 1.91704500E+00 3.81971606E-02
 7.33603855E-03 1.91825928E+00 3.81318127E-02
 7.35034075E-03 1.91947075E+00 3.80728613E-02
 7.36446366E-03 1.92067353E+00 3.80221694E-02
 7.37840872E-03 1.92186779E+00 3.79796648E-02
 7.39217749E-03 1.92305356E+00 3.79452897E-02
 7.40577135E-03 1.92423098E+00 3.79189640E-02
 7.41919165E-03 1.92540021E+00 3.79006048E-02
 7.43252874E-03 1.92655792E+00 3.78890537E-02
 7.44681966E-03 1.92766775E+00 3.78677933E-02
 7.46096733E-03 1.92877403E+00 3.78469846E-02
 7.47537061E-03 1.92989761E+00 3.78233601E-02
 7.48969945E-03 1.93102401E+00 3.77984904E-02
 7.50388134E-03 1.93214957E+00 3.77729065E-02
 7.51791681E-03 1.93327439E+00 3.77465954E-02
 7.53180659E-03 1.93439837E+00 3.77195860E-02
 7.54555117E-03 1.93552162E+00 3.76918649E-02
 7.55915101E-03 1.93664423E+00 3.76634183E-02
 7.57260686E-03 1.93776611E+00 3.76342749E-02
 7.58591938E-03 1.93888726E+00 3.76044422E-02
 7.59908900E-03 1.94000779E+00 3.75739059E-02
 7.61243182E-03 1.94115636E+00 3.75405114E-02
 7.62678323E-03 1.94229572E+00 3.75156966E-02
 7.64115274E-03 1.94342692E+00 3.74933666E-02
 7.65538903E-03 1.94455276E+00 3.74720513E-02
 7.66949513E-03 1.94567334E+00 3.74517445E-02
 7.68347389E-03 1.94678894E+00 3.74323967E-02
 7.69732816E-03 1.94789966E+00 3.74140006E-02
 7.71106064E-03 1.94900569E+00 3.73965271E-02
 7.72467405E-03 1.95010713E+00 3.73799680E-02
 7.73817092E-03 1.95120416E+00 3.73642931E-02
 7.75185746E-03 1.95231832E+00 3.73440286E-02
 7.76554126E-03 1.95343866E+00 3.73213027E-02
 7.77910282E-03 1.95455712E+00 3.72980831E-02
 7.79254381E-03 1.95567368E+00 3.72743901E-02
 7.80586555E-03 1.95678849E+00 3.72502100E-02
 7.81906956E-03 1.95790160E+00 3.72255509E-02
 7.83318366E-03 1.95899672E+00 3.72028749E-02
 7.84729450E-03 1.96009021E+00 3.71824857E-02
 7.86129912E-03 1.96118380E+00 3.71642361E-02
 7.87519934E-03 1.96227744E+00 3.71481101E-02
 7.88928865E-03 1.96338956E+00 3.71289839E-02
 7.90342726E-03 1.96450667E+00 3.71095011E-02
 7.91746283E-03 1.96561816E+00 3.70923631E-02
 7.93139841E-03 1.96672423E+00 3.70775089E-02
 7.94523679E-03 1.96782519E+00 3.70648550E-02
 7.95898088E-03 1.96892112E+00 3.70543638E-02
 7.97263333E-03 1.97001229E+00 3.70459636E-02
 7.98619677E-03 1.97109885E+00 3.70396056E-02
 7.99967369E-03 1.97218099E+00 3.70352300E-02
 8.01306656E-03 1.97325887E+00 3.70327883E-02
 8.02656630E-03 1.97436621E+00 3.70177519E-02
 8.04009995E-03 1.97549603E+00 3.69922949E-02
 8.05353310E-03 1.97662582E+00 3.69659253E-02
 8.06686684E-03 1.97775557E+00 3.69386598E-02
 8.08114132E-03 1.97888009E+00 3.69016227E-02
 8.09547941E-03 1.98000590E+00 3.68639454E-02
 8.10972212E-03 1.98113394E+00 3.68271031E-02
 8.12387087E-03 1.98226434E+00 3.67910599E-02
 8.13792704E-03 1.98339699E+00 3.67558338E-02
 8.15189197E-03 1.98453201E+00 3.67213887E-02
 8.16595173E-03 1.98569380E+00 3.66902563E-02
 8.18007637E-03 1.98687733E+00 3.66643286E-02
 8.19409789E-03 1.98805972E+00 3.66419476E-02
 8.20801878E-03 1.98924113E+00 3.66230170E-02
 8.22184157E-03 1.99042156E+00 3.66074804E-02
 8.23556858E-03 1.99160117E+00 3.65952428E-02
 8.24920214E-03 1.99278000E+00 3.65862354E-02
 8.26274443E-03 1.99395818E+00 3.65803776E-02
 8.27619756E-03 1.99513580E+00 3.65775892E-02
 8.28956387E-03 1.99631282E+00 3.65778278E-02
 8.30303042E-03 1.99748522E+00 3.65788341E-02
 8.31662597E-03 1.99865117E+00 3.65795327E-02
 8.33013524E-03 1.99981507E+00 3.65821926E-02
 8.34355913E-03 2.00097706E+00 3.65867724E-02
 8.35771874E-03 2.00209328E+00 3.65953439E-02
 8.37217912E-03 2.00319235E+00 3.66029897E-02
 8.38656964E-03 2.00429502E+00 3.66081244E-02
 8.40089133E-03 2.00540138E+00 3.66107572E-02
 8.41514513E-03 2.00651141E+00 3.66109344E-02
 8.42933197E-03 2.00762510E+00 3.66086877E-02
 8.44358948E-03 2.00875970E+00 3.65854293E-02
 8.45798180E-03 2.00992381E+00 3.65344663E-02
 8.47230051E-03 2.01109123E+00 3.64851571E-02
 8.48654651E-03 2.01226190E+00 3.64374943E-02
 8.50072064E-03 2.01343587E+00 3.63914566E-02
 8.51482373E-03 2.01461316E+00 3.63470229E-02
 8.52885663E-03 2.01579374E+00 3.63041855E-02
 8.54282021E-03 2.01697759E+00 3.62629367E-02
 8.55671518E-03 2.01816480E+00 3.62232415E-02
 8.57054236E-03 2.01935533E+00 3.61850922E-02
 8.58439316E-03 2.02056583E+00 3.61466566E-02
 8.59835326E-03 2.02181127E+00 3.61058913E-02
 8.61224118E-03 2.02305765E+00 3.60663343E-02
 8.62605773E-03 2.02430500E+00 3.60279744E-02
 8.63980377E-03 2.02555335E+00 3.59908006E-02
 8.65348010E-03 2.02680272E+00 3.59548016E-02
 8.66708738E-03 2.02805320E+00 3.59199533E-02
 8.68062662E-03 2.02930472E+00 3.58862641E-02
 8.69409836E-03 2.03055740E+00 3.58537032E-02
 8.70765237E-03 2.03180472E+00 3.58236812E-02
 8.72227276E-03 2.03301674E+00 3.58022573E-02
 8.73702684E-03 2.03425389E+00 3.57762018E-02
 8.75172317E-03 2.03549360E+00 3.57500893E-02
 8.76636253E-03 2.03673590E+00 3.57239203E-02
 8.78094564E-03 2.03798081E+00 3.56976953E-02
 8.79547325E-03 2.03922833E+00 3.56714149E-02
 8.80994607E-03 2.04047842E+00 3.56450922E-02
 8.82436482E-03 2.04173119E+00 3.56187080E-02
 8.83873021E-03 2.04298663E+00 3.55922689E-02
 8.85304290E-03 2.04424474E+00 3.55657748E-02
 8.86734835E-03 2.04551312E+00 3.55378310E-02
 8.88177024E-03 2.04681354E+00 3.55043295E-02
 8.89613506E-03 2.04811684E+00 3.54706071E-02
 8.91044348E-03 2.04942305E+00 3.54366648E-02
 8.92469620E-03 2.05073218E+00 3.54025039E-02
 8.93889384E-03 2.05204428E+00 3.53681182E-02
 8.95303714E-03 2.05335932E+00 3.53335222E-02
 8.96712674E-03 2.05467731E+00 3.52987167E-02
 8.98116319E-03 2.05599833E+00 3.52636880E-02
 8.99514721E-03 2.05732234E+00 3.52284504E-02
 9.00909832E-03 2.05865419E+00 3.51935273E-02
 9.02310766E-03 2.06001811E+00 3.51615288E-02
 9.03705965E-03 2.06138516E+00 3.51293438E-02
 9.05095496E-03 2.06275537E+00 3.50969667E-02
 9.06479421E-03 2.06412880E+00 3.50643913E-02
 9.07857834E-03 2.06550538E+00 3.50316404E-02
 9.09230797E-03 2.06688515E+00 3.49987079E-02
 9.10598369E-03 2.06826816E+00 3.49655869E-02
 9.11960626E-03 2.06965440E+00 3.49322856E-02
 9.13317634E-03 2.07104389E+00 3.48988044E-02
 9.14670188E-03 2.07243825E+00 3.48652315E-02
 9.16025770E-03 2.07385463E+00 3.48325284E-02
 9.17461143E-03 2.07523244E+00 3.48119484E-02
 9.18939085E-03 2.07659056E+00 3.47981327E-02
 9.20412867E-03 2.07795199E+00 3.47843905E-02
 9.21882551E-03 2.07931678E+00 3.47707193E-02
 9.23348186E-03 2.08068487E+00 3.47571296E-02
 9.24809838E-03 2.08205632E+00 3.47436122E-02
 9.26267564E-03 2.08343116E+00 3.47301643E-02
 9.27721420E-03 2.08480941E+00 3.47167828E-02
 9.29171640E-03 2.08619133E+00 3.47038396E-02
 9.30629824E-03 2.08759800E+00 3.47141968E-02
 9.32083763E-03 2.08900797E+00 3.47248585E-02
 9.33533525E-03 2.09042130E+00 3.47358120E-02
 9.34979168E-03 2.09183800E+00 3.47470515E-02
 9.36420754E-03 2.09325807E+00 3.47585780E-02
 9.37858341E-03 2.09468156E+00 3.47703787E-02
 9.39291987E-03 2.09610845E+00 3.47824613E-02
 9.40721749E-03 2.09753878E+00 3.47948131E-02
 9.42147681E-03 2.09897258E+00 3.48074281E-02
 9.43569841E-03 2.10040985E+00 3.48203073E-02
 9.45001949E-03 2.10181523E+00 3.48688799E-02
 9.46430752E-03 2.10322142E+00 3.49197475E-02
 9.47855599E-03 2.10463027E+00 3.49710849E-02
 9.49276556E-03 2.10604175E+00 3.50228945E-02
 9.50693677E-03 2.10745592E+00 3.50751581E-02
 9.52107023E-03 2.10887278E+00 3.51278716E-02
 9.53516652E-03 2.11029237E+00 3.51810238E-02
 9.54922616E-03 2.11171473E+00 3.52346039E-02
 9.56324976E-03 2.11313984E+00 3.52886077E-02
 9.57723776E-03 2.11456778E+00 3.53430178E-02
 9.59133513E-03 2.11596657E+00 3.54402184E-02
 9.60541392E-03 2.11736341E+00 3.55433268E-02
 9.61945639E-03 2.11876230E+00 3.56469674E-02
 9.63346306E-03 2.12016328E+00 3.57511191E-02
 9.64743453E-03 2.12156639E+00 3.58557677E-02
 9.66137127E-03 2.12297167E+00 3.59608928E-02
 9.67527396E-03 2.12437913E+00 3.60664870E-02
 9.68914313E-03 2.12578879E+00 3.61725335E-02
 9.70297926E-03 2.12720070E+00 3.62790160E-02
 9.71678284E-03 2.12861490E+00 3.63859186E-02
 9.73082711E-03 2.12993140E+00 3.65917171E-02
 9.74489916E-03 2.13122724E+00 3.68185904E-02
 9.75894105E-03 2.13252377E+00 3.70453739E-02
 9.77295321E-03 2.13382105E+00 3.72720463E-02
 9.78693632E-03 2.13511909E+00 3.74985979E-02
 9.80089079E-03 2.13641795E+00 3.77250087E-02
 9.81481707E-03 2.13771769E+00 3.79512624E-02
 9.82986903E-03 2.13895031E+00 3.81906596E-02
 9.84500631E-03 2.14017844E+00 3.84305823E-02
 9.86013008E-03 2.14140803E+00 3.86698589E-02
 9.87570471E-03 2.14247290E+00 3.89702589E-02
 9.89141629E-03 2.14348517E+00 3.92887808E-02
 9.90711868E-03 2.14449719E+00 3.96058022E-02
 9.92281222E-03 2.14550901E+00 3.99213431E-02
 9.93849735E-03 2.14652071E+00 4.02354206E-02
 9.95417425E-03 2.14753228E+00 4.05480569E-02
 9.96984335E-03 2.14854379E+00 4.08592684E-02
 9.98550496E-03 2.14955529E+00 4.11690733E-02
 1.00011593E-02 2.15056680E+00 4.14774907E-02
 1.00168067E-02 2.15157835E+00 4.17845371E-02
 1.00330179E-02 2.15247214E+00 4.22208506E-02
 1.00494767E-02 2.15331363E+00 4.27101645E-02
 1.00659348E-02 2.15415423E+00 4.31950113E-02
 1.00823926E-02 2.15499399E+00 4.36755232E-02
 1.00988502E-02 2.15583294E+00 4.41518260E-02
 1.01153079E-02 2.15667116E+00 4.46240386E-02
 1.01317661E-02 2.15750864E+00 4.50922746E-02
 1.01482249E-02 2.15834547E+00 4.55566420E-02
 1.01646846E-02 2.15918166E+00 4.60172437E-02
 1.01811454E-02 2.16001726E+00 4.64741776E-02
 1.01987050E-02 2.16056085E+00 4.70683537E-02
 1.02169143E-02 2.16093283E+00 4.77368850E-02
 1.02351365E-02 2.16130267E+00 4.83971338E-02
 1.02533720E-02 2.16167039E+00 4.90494182E-02
 1.02716207E-02 2.16203606E+00 4.96940376E-02
 1.02898830E-02 2.16239969E+00 5.03312700E-02
 1.03081590E-02 2.16276133E+00 5.09613794E-02
 1.03264488E-02 2.16312102E+00 5.15846121E-02
 1.03447526E-02 2.16347880E+00 5.22012013E-02
 1.03630706E-02 2.16383470E+00 5.28113672E-02
 1.03826030E-02 2.16405073E+00 5.35291665E-02
 1.04030715E-02 2.16416003E+00 5.43234833E-02
 1.04235665E-02 2.16426756E+00 5.51070817E-02
 1.04440880E-02 2.16437334E+00 5.58803964E-02
 1.04646362E-02 2.16447740E+00 5.66438341E-02
 1.04852112E-02 2.16457976E+00 5.73977811E-02
 1.05058131E-02 2.16468045E+00 5.81425890E-02
 1.05264419E-02 2.16477949E+00 5.88785959E-02
 1.05470979E-02 2.16487691E+00 5.96061151E-02
 1.05677810E-02 2.16497272E+00 6.03254414E-02
 1.05904232E-02 2.16482606E+00 6.12335728E-02
 1.06150054E-02 2.16444088E+00 6.23186857E-02
 1.06396325E-02 2.16405403E+00 6.33853244E-02
 1.06643047E-02 2.16366549E+00 6.44344024E-02
 1.06890221E-02 2.16327528E+00 6.54667571E-02
 1.07137848E-02 2.16288340E+00 6.64831575E-02
 1.07385928E-02 2.16248984E+00 6.74843245E-02
 1.07634462E-02 2.16209461E+00 6.84709165E-02
 1.07883452E-02 2.16169771E+00 6.94435522E-02
 1.08132897E-02 2.16129915E+00 7.04028000E-02
 1.08405753E-02 2.16075327E+00 7.14644038E-02
 1.08708370E-02 2.16002117E+00 7.26540841E-02
 1.09011632E-02 2.15928808E+00 7.38239991E-02
 1.09315541E-02 2.15855399E+00 7.49750733E-02
 1.09620099E-02 2.15781886E+00 7.61081691E-02
 1.09925307E-02 2.15708269E+00 7.72240722E-02
 1.10231167E-02 2.15634544E+00 7.83235244E-02
 1.10537681E-02 2.15560709E+00 7.94072070E-02
 1.10844851E-02 2.15486762E+00 8.04757591E-02
 1.11152679E-02 2.15412700E+00 8.15297774E-02
 1.11487150E-02 2.15331314E+00 8.27079289E-02
 1.11865437E-02 2.15237883E+00 8.40934215E-02
 1.12244571E-02 2.15144342E+00 8.54550209E-02
 1.12624556E-02 2.15050688E+00 8.67938632E-02
 1.13005397E-02 2.14956917E+00 8.81110015E-02
 1.13387098E-02 2.14863026E+00 8.94073998E-02
 1.13769663E-02 2.14769012E+00 9.06839615E-02
 1.14153097E-02 2.14674872E+00 9.19415158E-02
 1.14537405E-02 2.14580602E+00 9.31808472E-02
 1.14922590E-02 2.14486199E+00 9.44026773E-02
 1.15341569E-02 2.14384598E+00 9.57205058E-02
 1.15833956E-02 2.14267358E+00 9.72615578E-02
 1.16327493E-02 2.14150007E+00 9.87745080E-02
 1.16822191E-02 2.14032540E+00 1.00260694E-01
 1.17318060E-02 2.13914954E+00 1.01721332E-01
 1.17815109E-02 2.13797242E+00 1.03157557E-01
 1.18313352E-02 2.13679399E+00 1.04570434E-01
 1.18812796E-02 2.13561421E+00 1.05960936E-01
 1.19313452E-02 2.13443303E+00 1.07329973E-01
 1.19815331E-02 2.13325041E+00 1.08678402E-01
 1.20347556E-02 2.13208365E+00 1.10126268E-01
 1.20969106E-02 2.13096842E+00 1.11905401E-01
 1.21592187E-02 2.12985254E+00 1.13651299E-01
 1.22216819E-02 2.12873593E+00 1.15365559E-01
 1.22843021E-02 2.12761857E+00 1.17049635E-01
 1.23470814E-02 2.12650037E+00 1.18704895E-01
 1.24100214E-02 2.12538129E+00 1.20332589E-01
 1.24731244E-02 2.12426127E+00 1.21933891E-01
 1.25366758E-02 2.12314276E+00 1.23506951E-01
 1.26028748E-02 2.12204766E+00 1.25029536E-01
 1.26726754E-02 2.12090730E+00 1.26672926E-01
 1.27578855E-02 2.11955404E+00 1.28917172E-01
 1.28431452E-02 2.11819832E+00 1.31117721E-01
 1.29284610E-02 2.11684008E+00 1.33276805E-01
 1.30138390E-02 2.11547927E+00 1.35396475E-01
 1.30992851E-02 2.11411584E+00 1.37478607E-01
 1.31848051E-02 2.11274973E+00 1.39524948E-01
 1.32704046E-02 2.11138088E+00 1.41537098E-01
 1.33560894E-02 2.11000925E+00 1.43516542E-01
 1.34418648E-02 2.10863480E+00 1.45464647E-01
 1.35303237E-02 2.10726373E+00 1.47439491E-01
 1.36376636E-02 2.10593189E+00 1.49791748E-01
 1.37450952E-02 2.10459128E+00 1.52105929E-01
 1.38526269E-02 2.10324196E+00 1.54383690E-01
 1.39602670E-02 2.10188402E+00 1.56626569E-01
 1.40680237E-02 2.10051750E+00 1.58836011E-01
 1.41759048E-02 2.09914251E+00 1.61013319E-01
 1.42839181E-02 2.09775908E+00 1.63159746E-01
 1.43920713E-02 2.09636727E+00 1.65276437E-01
 1.45003716E-02 2.09496715E+00 1.67364461E-01
 1.46104883E-02 2.09355635E+00 1.69464324E-01
 1.47482727E-02 2.09209317E+00 1.72179706E-01
 1.48919196E-02 2.09065422E+00 1.74821351E-01
 1.50376202E-02 2.08921140E+00 1.77415652E-01
 1.51835239E-02 2.08775110E+00 1.79975046E-01
 1.53296355E-02 2.08627350E+00 1.82500800E-01
 1.54759594E-02 2.08477875E+00 1.84994116E-01
 1.56225004E-02 2.08326701E+00 1.87456094E-01
 1.57692630E-02 2.08173841E+00 1.89887769E-01
 1.59162517E-02 2.08019310E+00 1.92290111E-01
 1.60634710E-02 2.07863122E+00 1.94664021E-01
 1.62466211E-02 2.07724907E+00 1.97475431E-01
 1.64306128E-02 2.07584950E+00 2.00241447E-01
 1.66152126E-02 2.07443135E+00 2.02960851E-01
 1.68004262E-02 2.07299479E+00 2.05635477E-01
 1.69862594E-02 2.07154000E+00 2.08267036E-01
 1.71727177E-02 2.07006713E+00 2.10857117E-01
 1.73667583E-02 2.06860711E+00 2.13390077E-01
 1.75626686E-02 2.06713448E+00 2.15881252E-01
 1.77590496E-02 2.06564316E+00 2.18335384E-01
 1.79559053E-02 2.06413331E+00 2.20753672E-01
 1.81918406E-02 2.06273824E+00 2.23796635E-01
 1.84317649E-02 2.06133426E+00 2.26833805E-01
 1.86727781E-02 2.05991147E+00 2.29816569E-01
 1.89148893E-02 2.05847004E+00 2.32747073E-01
 1.91581079E-02 2.05701016E+00 2.35627288E-01
 1.94024431E-02 2.05553202E+00 2.38459052E-01
 1.96479042E-02 2.05403580E+00 2.41244080E-01
 1.98945009E-02 2.05252166E+00 2.43983978E-01
 2.01497491E-02 2.05101076E+00 2.46666857E-01
 2.04076810E-02 2.04948651E+00 2.49304256E-01
 2.07101892E-02 2.04815320E+00 2.52512784E-01
 2.10212577E-02 2.04683327E+00 2.55758335E-01
 2.13341892E-02 2.04549443E+00 2.58946731E-01
 2.16489989E-02 2.04413689E+00 2.62080079E-01
 2.19657024E-02 2.04276087E+00 2.65160325E-01
 2.22843152E-02 2.04136656E+00 2.68189302E-01
 2.26048530E-02 2.03995417E+00 2.71168695E-01
 2.29273319E-02 2.03852388E+00 2.74100102E-01
 2.32603711E-02 2.03709169E+00 2.76974125E-01
 2.35972405E-02 2.03564542E+00 2.79800438E-01
 2.39796059E-02 2.03430431E+00 2.83314215E-01
 2.43755937E-02 2.03297376E+00 2.86943661E-01
 2.47745326E-02 2.03162339E+00 2.90507837E-01
 2.51764490E-02 2.03025345E+00 2.94009078E-01
 2.55813694E-02 2.02886418E+00 2.97449546E-01
 2.59893209E-02 2.02745582E+00 3.00831264E-01
 2.64016171E-02 2.02603012E+00 3.04155007E-01
 2.68277690E-02 2.02459870E+00 3.07414369E-01
 2.72568302E-02 2.02314860E+00 3.10620257E-01
 2.76888226E-02 2.02168004E+00 3.13774202E-01
 2.81701034E-02 2.02035554E+00 3.17479307E-01
 2.86721026E-02 2.01906775E+00 3.21329817E-01
 2.91786026E-02 2.01775889E+00 3.25111421E-01
 2.96896579E-02 2.01642931E+00 3.28826386E-01
 3.02103767E-02 2.01508310E+00 3.32474134E-01
 3.07448029E-02 2.01372358E+00 3.36054392E-01
 3.12837120E-02 2.01234409E+00 3.39573949E-01
 3.18271538E-02 2.01094493E+00 3.43034541E-01
 3.23751786E-02 2.00952637E+00 3.46437772E-01
 3.29278373E-02 2.00808869E+00 3.49785145E-01
 3.35286642E-02 2.00674117E+00 3.53778219E-01
 3.41575864E-02 2.00542764E+00 3.58032901E-01
 3.48082745E-02 2.00410177E+00 3.62204227E-01
 3.54656361E-02 2.00275712E+00 3.66298975E-01
 3.61297268E-02 2.00139388E+00 3.70319442E-01
 3.68006028E-02 2.00001227E+00 3.74267756E-01
 3.74783213E-02 1.99861246E+00 3.78145916E-01
 3.81629403E-02 1.99719464E+00 3.81955771E-01
 3.88570840E-02 1.99575951E+00 3.85698765E-01
 3.95706571E-02 1.99430935E+00 3.89375422E-01
 4.03392169E-02 1.99294335E+00 3.93586932E-01
 4.11475868E-02 1.99162182E+00 3.98100107E-01
 4.19656811E-02 1.99027939E+00 4.02530373E-01
 4.27936279E-02 1.98891637E+00 4.06880005E-01
 4.36315570E-02 1.98753306E+00 4.11151097E-01
 4.44943315E-02 1.98613018E+00 4.15346183E-01
 4.53696706E-02 1.98470773E+00 4.19466570E-01
 4.62551856E-02 1.98326593E+00 4.23513852E-01
 4.71510027E-02 1.98180503E+00 4.27489595E-01
 4.80572495E-02 1.98032529E+00 4.31395269E-01
 4.90129302E-02 1.97895357E+00 4.35716456E-01
 5.00258182E-02 1.97766301E+00 4.40361544E-01
 5.10601213E-02 1.97634803E+00 4.44925764E-01
 5.21077027E-02 1.97500997E+00 4.49409649E-01
 5.31687881E-02 1.97364931E+00 4.53814773E-01
 5.42436051E-02 1.97226650E+00 4.58142595E-01
 5.53324524E-02 1.97086196E+00 4.62394501E-01
 5.64546212E-02 1.96943225E+00 4.66576203E-01
 5.75909673E-02 1.96798182E+00 4.70684390E-01
 5.87417207E-02 1.96651104E+00 4.74720136E-01
 5.99496707E-02 1.96510884E+00 4.79083756E-01
 6.12211925E-02 1.96378140E+00 4.83791929E-01
