# PlotEOS table
# SpectralFit(CoefficientsFile=input/LS_Gamma2_appended_ColdTable-coeff30.input)
#[1] rho
#[2] eps
#[3] P
#[4] dP/drho
#[5] h
#[6] cs
2.79603e-11  0.00137307  -1.16654e-15  -4.21386e-05  1.00133  -nan  
2.96146e-11  0.00137067  -1.23627e-15  -4.21629e-05  1.00133  -nan  
3.13668e-11  0.00136827  -1.31017e-15  -4.21871e-05  1.00133  -nan  
3.32227e-11  0.00136587  -1.38849e-15  -4.22114e-05  1.00132  -nan  
3.51884e-11  0.00136346  -1.47149e-15  -4.22356e-05  1.00132  -nan  
3.72705e-11  0.00136106  -1.55945e-15  -4.22599e-05  1.00132  -nan  
3.94757e-11  0.00135865  -1.65267e-15  -4.22842e-05  1.00132  -nan  
4.18113e-11  0.00135625  -1.75146e-15  -4.23085e-05  1.00131  -nan  
4.42852e-11  0.00135384  -1.85616e-15  -4.23329e-05  1.00131  -nan  
4.69055e-11  0.00135143  -1.96711e-15  -4.23572e-05  1.00131  -nan  
4.96808e-11  0.00134902  -2.0847e-15  -4.23816e-05  1.00131  -nan  
5.26203e-11  0.0013466  -2.20932e-15  -4.24059e-05  1.0013  -nan  
5.57337e-11  0.00134419  -2.34138e-15  -4.24303e-05  1.0013  -nan  
5.90313e-11  0.00134177  -2.48134e-15  -4.24547e-05  1.0013  -nan  
6.2524e-11  0.00133936  -2.62967e-15  -4.24791e-05  1.0013  -nan  
6.62234e-11  0.00133694  -2.78686e-15  -4.25035e-05  1.00129  -nan  
7.01417e-11  0.00133452  -2.95345e-15  -4.2528e-05  1.00129  -nan  
7.42919e-11  0.0013321  -3.13e-15  -4.25524e-05  1.00129  -nan  
7.86875e-11  0.00132967  -3.3171e-15  -4.25769e-05  1.00129  -nan  
8.33433e-11  0.00132725  -3.51539e-15  -4.26014e-05  1.00129  -nan  
8.82745e-11  0.00132483  -3.72552e-15  -4.26259e-05  1.00128  -nan  
9.34975e-11  0.0013224  -3.94822e-15  -4.26504e-05  1.00128  -nan  
9.90295e-11  0.00131997  -4.18423e-15  -4.26749e-05  1.00128  -nan  
1.04889e-10  0.00131754  -4.43435e-15  -4.26995e-05  1.00128  -nan  
1.11095e-10  0.00131511  -4.69943e-15  -4.2724e-05  1.00127  -nan  
1.17668e-10  0.00131268  -4.98034e-15  -4.27486e-05  1.00127  -nan  
1.2463e-10  0.00131024  -5.27805e-15  -4.27732e-05  1.00127  -nan  
1.32004e-10  0.00130781  -5.59355e-15  -4.27978e-05  1.00127  -nan  
1.39815e-10  0.00130537  -5.92792e-15  -4.28224e-05  1.00126  -nan  
1.48087e-10  0.00130293  -6.28227e-15  -4.2847e-05  1.00126  -nan  
1.56849e-10  0.0013005  -6.6578e-15  -4.28716e-05  1.00126  -nan  
1.6613e-10  0.00129805  -7.05578e-15  -4.28963e-05  1.00126  -nan  
1.75959e-10  0.00129561  -7.47755e-15  -4.29209e-05  1.00125  -nan  
1.8637e-10  0.00129317  -7.92454e-15  -4.29456e-05  1.00125  -nan  
1.97397e-10  0.00129072  -8.39824e-15  -4.29703e-05  1.00125  -nan  
2.09077e-10  0.00128828  -8.90026e-15  -4.2995e-05  1.00125  -nan  
2.21447e-10  0.00128583  -9.43229e-15  -4.30197e-05  1.00124  -nan  
2.3455e-10  0.00128338  -9.99612e-15  -4.30445e-05  1.00124  -nan  
2.48428e-10  0.00128093  -1.05937e-14  -4.30692e-05  1.00124  -nan  
2.63127e-10  0.00127848  -1.12269e-14  -4.3094e-05  1.00124  -nan  
2.78695e-10  0.00127603  -1.1898e-14  -4.31188e-05  1.00123  -nan  
2.95185e-10  0.00127357  -1.26092e-14  -4.31436e-05  1.00123  -nan  
3.1265e-10  0.00127111  -1.3363e-14  -4.31684e-05  1.00123  -nan  
3.31149e-10  0.00126866  -1.41618e-14  -4.31932e-05  1.00123  -nan  
3.50742e-10  0.0012662  -1.50083e-14  -4.3218e-05  1.00122  -nan  
3.71495e-10  0.00126374  -1.59055e-14  -4.32429e-05  1.00122  -nan  
3.93475e-10  0.00126128  -1.68562e-14  -4.32677e-05  1.00122  -nan  
4.16756e-10  0.00125881  -1.78638e-14  -4.32926e-05  1.00122  -nan  
4.41415e-10  0.00125635  -1.89317e-14  -4.33175e-05  1.00121  -nan  
4.67532e-10  0.00125388  -2.00634e-14  -4.33424e-05  1.00121  -nan  
4.95195e-10  0.00125141  -2.12627e-14  -4.33673e-05  1.00121  -nan  
5.24495e-10  0.00124895  -2.25337e-14  -4.33923e-05  1.00121  -nan  
5.55528e-10  0.00124647  -2.38807e-14  -4.34172e-05  1.0012  -nan  
5.88397e-10  0.001244  -2.53082e-14  -4.34422e-05  1.0012  -nan  
6.23211e-10  0.00124153  -2.6821e-14  -4.34672e-05  1.0012  -nan  
6.60085e-10  0.00123906  -2.84243e-14  -4.34922e-05  1.0012  -nan  
6.99141e-10  0.00123658  -3.01234e-14  -4.35172e-05  1.00119  -nan  
7.40507e-10  0.0012341  -3.19241e-14  -4.35422e-05  1.00119  -nan  
7.84322e-10  0.00123162  -3.38324e-14  -4.35672e-05  1.00119  -nan  
8.30728e-10  0.00122914  -3.58548e-14  -4.35923e-05  1.00119  -nan  
8.7988e-10  0.00122666  -3.79981e-14  -4.36174e-05  1.00118  -nan  
9.31941e-10  0.00122418  -4.02695e-14  -4.36424e-05  1.00118  -nan  
9.87081e-10  0.00122169  -4.26766e-14  -4.36675e-05  1.00118  -nan  
1.04548e-09  0.00121921  -4.52277e-14  -4.36926e-05  1.00118  -nan  
1.10734e-09  0.00121672  -4.79313e-14  -4.37178e-05  1.00117  -nan  
1.17286e-09  0.00121423  -5.07964e-14  -4.37429e-05  1.00117  -nan  
1.24226e-09  0.00121174  -5.38329e-14  -4.3768e-05  1.00117  -nan  
1.31576e-09  0.00120925  -5.70508e-14  -4.37932e-05  1.00117  -nan  
1.39361e-09  0.00120676  -6.04611e-14  -4.38184e-05  1.00116  -nan  
1.47607e-09  0.00120426  -6.40753e-14  -4.38436e-05  1.00116  -nan  
1.5634e-09  0.00120176  -6.79055e-14  -4.38688e-05  1.00116  -nan  
1.6559e-09  0.00119927  -7.19647e-14  -4.3894e-05  1.00116  -nan  
1.75388e-09  0.00119677  -7.62665e-14  -4.39193e-05  1.00115  -nan  
1.85765e-09  0.00119427  -8.08254e-14  -4.39445e-05  1.00115  -nan  
1.96757e-09  0.00119177  -8.56569e-14  -4.39698e-05  1.00115  -nan  
2.08398e-09  0.00118926  -9.07772e-14  -4.39951e-05  1.00115  -nan  
2.20729e-09  0.00118676  -9.62036e-14  -4.40204e-05  1.00114  -nan  
2.33789e-09  0.00118425  -1.01954e-13  -4.40457e-05  1.00114  -nan  
2.47621e-09  0.00118174  -1.08049e-13  -4.4071e-05  1.00114  -nan  
2.62273e-09  0.00117924  -1.14508e-13  -4.40963e-05  1.00114  -nan  
2.77791e-09  0.00117673  -1.21352e-13  -4.41217e-05  1.00113  -nan  
2.94227e-09  0.00117421  -1.28606e-13  -4.41471e-05  1.00113  -nan  
3.11636e-09  0.0011717  -1.36294e-13  -4.41725e-05  1.00113  -nan  
3.30074e-09  0.00116919  -1.44441e-13  -4.41979e-05  1.00113  -nan  
3.49604e-09  0.00116667  -1.53076e-13  -4.42233e-05  1.00112  -nan  
3.70289e-09  0.00116415  -1.62226e-13  -4.42487e-05  1.00112  -nan  
3.92198e-09  0.00116163  -1.71923e-13  -4.42741e-05  1.00112  -nan  
4.15404e-09  0.00115911  -1.822e-13  -4.42996e-05  1.00112  -nan  
4.39982e-09  0.00115659  -1.93092e-13  -4.43251e-05  1.00111  -nan  
4.66015e-09  0.00115407  -2.04634e-13  -4.43506e-05  1.00111  -nan  
4.93588e-09  0.00115154  -2.16866e-13  -4.43761e-05  1.00111  -nan  
5.22793e-09  0.00114902  -2.2983e-13  -4.44016e-05  1.00111  -nan  
5.53725e-09  0.00114649  -2.43568e-13  -4.44271e-05  1.0011  -nan  
5.86488e-09  0.00114396  -2.58128e-13  -4.44527e-05  1.0011  -nan  
6.21189e-09  0.00114143  -2.73558e-13  -4.44782e-05  1.0011  -nan  
6.57943e-09  0.0011389  -2.8991e-13  -4.45038e-05  1.00109  -nan  
6.96872e-09  0.00113636  -3.0724e-13  -4.45294e-05  1.00109  -nan  
7.38104e-09  0.00113383  -3.25606e-13  -4.4555e-05  1.00109  -nan  
7.81776e-09  0.00113129  -3.4507e-13  -4.45806e-05  1.00109  -nan  
8.28032e-09  0.00112875  -3.65697e-13  -4.46062e-05  1.00108  -nan  
8.77025e-09  0.00112621  -3.87557e-13  -4.46319e-05  1.00108  -nan  
9.28916e-09  0.00112367  -4.10724e-13  -4.46575e-05  1.00108  -nan  
9.83878e-09  0.00112113  -4.35276e-13  -4.46832e-05  1.00108  -nan  
